Date,Time,Nitrogen dioxide,Status
01/03/2021,20:00:00,37.47125,V ugm-3
01/03/2021,21:00:00,34.7693,V ugm-3
01/03/2021,22:00:00,31.39164,V ugm-3
01/03/2021,23:00:00,27.58713,V ugm-3
01/03/2021,0:00:00,19.83084,V ugm-3
02/03/2021,01:00:00,32.59807,V ugm-3
02/03/2021,02:00:00,30.51878,V ugm-3
02/03/2021,03:00:00,25.14071,V ugm-3
02/03/2021,04:00:00,21.16536,V ugm-3
02/03/2021,05:00:00,20.69379,V ugm-3
02/03/2021,06:00:00,24.33994,V ugm-3
02/03/2021,07:00:00,25.57627,V ugm-3
02/03/2021,08:00:00,26.43651,V ugm-3
02/03/2021,09:00:00,27.67788,V ugm-3
02/03/2021,10:00:00,29.02955,V ugm-3
02/03/2021,11:00:00,29.74,V ugm-3
02/03/2021,12:00:00,28.22407,V ugm-3
02/03/2021,13:00:00,26.866,V ugm-3
02/03/2021,14:00:00,26.86297,V ugm-3
02/03/2021,15:00:00,25.61756,V ugm-3
02/03/2021,16:00:00,26.59818,V ugm-3
02/03/2021,17:00:00,33.60169,V ugm-3
02/03/2021,18:00:00,48.90573,V ugm-3
02/03/2021,19:00:00,59.50556,V ugm-3
02/03/2021,20:00:00,61.93927,V ugm-3
02/03/2021,21:00:00,55.93884,V ugm-3
02/03/2021,22:00:00,46.89746,V ugm-3
02/03/2021,23:00:00,50.7567,V ugm-3
02/03/2021,0:00:00,50.64943,V ugm-3
03/03/2021,01:00:00,47.07847,V ugm-3
03/03/2021,02:00:00,47.19674,V ugm-3
03/03/2021,03:00:00,42.43906,V ugm-3
03/03/2021,04:00:00,39.43799,V ugm-3
03/03/2021,05:00:00,38.13026,V ugm-3
03/03/2021,06:00:00,38.63396,V ugm-3
03/03/2021,07:00:00,39.26081,V ugm-3
03/03/2021,08:00:00,36.92081,V ugm-3
03/03/2021,09:00:00,36.00896,V ugm-3
03/03/2021,10:00:00,34.81224,V ugm-3
03/03/2021,11:00:00,33.72651,V ugm-3
03/03/2021,12:00:00,34.84279,V ugm-3
03/03/2021,13:00:00,37.32011,V ugm-3
03/03/2021,14:00:00,38.35145,V ugm-3
03/03/2021,15:00:00,42.6803,V ugm-3
03/03/2021,16:00:00,44.9257,V ugm-3
03/03/2021,17:00:00,45.46514,V ugm-3
03/03/2021,18:00:00,43.61455,V ugm-3
03/03/2021,19:00:00,44.56651,V ugm-3
03/03/2021,20:00:00,36.59558,V ugm-3
03/03/2021,21:00:00,28.47614,V ugm-3
03/03/2021,22:00:00,36.3626,V ugm-3
03/03/2021,23:00:00,36.57081,V ugm-3
03/03/2021,00:00:00,39.39387,V ugm-3
04/03/2021,01:00:00,31.65379,V ugm-3
04/03/2021,02:00:00,21.62723,V ugm-3
04/03/2021,03:00:00,17.3264,V ugm-3
04/03/2021,04:00:00,13.9038,V ugm-3
04/03/2021,05:00:00,13.21757,V ugm-3
04/03/2021,06:00:00,18.04232,V ugm-3
04/03/2021,07:00:00,22.27251,V ugm-3
04/03/2021,08:00:00,23.40818,V ugm-3
04/03/2021,09:00:00,18.66026,V ugm-3
04/03/2021,10:00:00,21.09341,V ugm-3
04/03/2021,11:00:00,24.17457,V ugm-3
04/03/2021,12:00:00,19.40883,V ugm-3
04/03/2021,13:00:00,17.51085,V ugm-3
04/03/2021,14:00:00,18.67399,V ugm-3
04/03/2021,15:00:00,20.88669,V ugm-3
04/03/2021,16:00:00,20.56752,V ugm-3
04/03/2021,17:00:00,23.46719,V ugm-3
04/03/2021,18:00:00,29.30995,V ugm-3
04/03/2021,19:00:00,29.31812,V ugm-3
04/03/2021,20:00:00,24.11407,V ugm-3
04/03/2021,21:00:00,12.68648,V ugm-3
04/03/2021,22:00:00,10.10673,V ugm-3
04/03/2021,23:00:00,13.11328,V ugm-3
04/03/2021,0:00:00,8.31749,V ugm-3
05/03/2021,01:00:00,7.3995,V ugm-3
05/03/2021,02:00:00,9.72749,V ugm-3
05/03/2021,03:00:00,7.98305,V ugm-3
05/03/2021,04:00:00,5.75971,V ugm-3
05/03/2021,05:00:00,19.72536,V ugm-3
05/03/2021,06:00:00,20.29726,V ugm-3
05/03/2021,07:00:00,23.61772,V ugm-3
05/03/2021,08:00:00,29.40858,V ugm-3
05/03/2021,09:00:00,27.75908,V ugm-3
05/03/2021,10:00:00,19.6375,V ugm-3
05/03/2021,11:00:00,11.86725,V ugm-3
05/03/2021,12:00:00,9.4879,V ugm-3
05/03/2021,13:00:00,10.22823,V ugm-3
05/03/2021,14:00:00,12.07966,V ugm-3
05/03/2021,15:00:00,13.3522,V ugm-3
05/03/2021,16:00:00,15.19819,V ugm-3
05/03/2021,17:00:00,17.84675,V ugm-3
05/03/2021,18:00:00,22.1351,V ugm-3
05/03/2021,19:00:00,22.88942,V ugm-3
05/03/2021,20:00:00,29.2751,V ugm-3
05/03/2021,21:00:00,25.15441,V ugm-3
05/03/2021,22:00:00,23.09212,V ugm-3
05/03/2021,23:00:00,23.83712,V ugm-3
05/03/2021,0:00:00,15.85718,V ugm-3
06/03/2021,01:00:00,10.61151,V ugm-3
06/03/2021,02:00:00,10.47419,V ugm-3
06/03/2021,03:00:00,9.65553,V ugm-3
06/03/2021,04:00:00,10.82411,V ugm-3
06/03/2021,05:00:00,10.29375,V ugm-3
06/03/2021,06:00:00,13.79826,V ugm-3
06/03/2021,07:00:00,21.91543,V ugm-3
06/03/2021,08:00:00,22.97574,V ugm-3
06/03/2021,09:00:00,21.63402,V ugm-3
06/03/2021,10:00:00,14.62744,V ugm-3
06/03/2021,11:00:00,13.4021,V ugm-3
06/03/2021,12:00:00,14.09181,V ugm-3
06/03/2021,13:00:00,15.90225,V ugm-3
06/03/2021,14:00:00,17.44792,V ugm-3
06/03/2021,15:00:00,18.23697,V ugm-3
06/03/2021,16:00:00,15.48908,V ugm-3
06/03/2021,17:00:00,17.82136,V ugm-3
06/03/2021,18:00:00,25.57766,V ugm-3
06/03/2021,19:00:00,43.65446,V ugm-3
06/03/2021,20:00:00,66.07266,V ugm-3
06/03/2021,21:00:00,59.85232,V ugm-3
06/03/2021,22:00:00,60.06276,V ugm-3
06/03/2021,23:00:00,60.52008,V ugm-3
06/03/2021,0:00:00,60.66967,V ugm-3
07/03/2021,01:00:00,54.46779,V ugm-3
07/03/2021,02:00:00,51.23958,V ugm-3
07/03/2021,03:00:00,44.24016,V ugm-3
07/03/2021,04:00:00,39.23438,V ugm-3
07/03/2021,05:00:00,37.10518,V ugm-3
07/03/2021,06:00:00,38.18475,V ugm-3
07/03/2021,07:00:00,45.27833,V ugm-3
07/03/2021,08:00:00,51.4921,V ugm-3
07/03/2021,09:00:00,50.98702,V ugm-3
07/03/2021,10:00:00,25.26298,V ugm-3
07/03/2021,11:00:00,16.22987,V ugm-3
07/03/2021,12:00:00,11.43696,V ugm-3
07/03/2021,13:00:00,10.26762,V ugm-3
07/03/2021,14:00:00,10.95577,V ugm-3
07/03/2021,15:00:00,8.66364,V ugm-3
07/03/2021,16:00:00,9.78854,V ugm-3
07/03/2021,17:00:00,15.86548,V ugm-3
07/03/2021,18:00:00,20.01722,V ugm-3
07/03/2021,19:00:00,52.18069,V ugm-3
07/03/2021,20:00:00,77.6872,V ugm-3
07/03/2021,21:00:00,75.18427,V ugm-3
07/03/2021,22:00:00,69.89672,V ugm-3
07/03/2021,23:00:00,64.90142,V ugm-3
07/03/2021,0:00:00,52.94758,V ugm-3
08/03/2021,01:00:00,53.74162,V ugm-3
08/03/2021,02:00:00,52.8892,V ugm-3
08/03/2021,03:00:00,44.2769,V ugm-3
08/03/2021,04:00:00,41.72211,V ugm-3
08/03/2021,05:00:00,42.85555,V ugm-3
08/03/2021,06:00:00,51.75358,V ugm-3
08/03/2021,07:00:00,59.89142,V ugm-3
08/03/2021,08:00:00,61.11663,V ugm-3
08/03/2021,09:00:00,58.8267,V ugm-3
08/03/2021,10:00:00,53.61425,V ugm-3
08/03/2021,11:00:00,38.44675,V ugm-3
08/03/2021,12:00:00,30.44982,V ugm-3
08/03/2021,13:00:00,25.54459,V ugm-3
08/03/2021,14:00:00,28.02383,V ugm-3
08/03/2021,15:00:00,38.12704,V ugm-3
08/03/2021,16:00:00,46.55312,V ugm-3
08/03/2021,17:00:00,38.4566,V ugm-3
08/03/2021,18:00:00,38.11884,V ugm-3
08/03/2021,19:00:00,50.64248,V ugm-3
08/03/2021,20:00:00,67.98552,V ugm-3
08/03/2021,21:00:00,69.98748,V ugm-3
08/03/2021,22:00:00,63.58745,V ugm-3
08/03/2021,23:00:00,45.63459,V ugm-3
08/03/2021,0:00:00,41.84431,V ugm-3
09/03/2021,01:00:00,42.96838,V ugm-3
09/03/2021,02:00:00,39.39053,V ugm-3
09/03/2021,03:00:00,34.05851,V ugm-3
09/03/2021,04:00:00,35.48848,V ugm-3
09/03/2021,05:00:00,39.22267,V ugm-3
09/03/2021,06:00:00,42.99163,V ugm-3
09/03/2021,07:00:00,54.9866,V ugm-3
09/03/2021,08:00:00,43.9665,V ugm-3
09/03/2021,09:00:00,38.88923,V ugm-3
09/03/2021,10:00:00,35.31969,V ugm-3
09/03/2021,11:00:00,No data,V ugm-3
09/03/2021,12:00:00,33.35415,V ugm-3
09/03/2021,13:00:00,22.25973,V ugm-3
09/03/2021,14:00:00,20.76825,V ugm-3
09/03/2021,15:00:00,16.97505,V ugm-3
09/03/2021,16:00:00,14.43459,V ugm-3
09/03/2021,17:00:00,14.53727,V ugm-3
09/03/2021,18:00:00,27.97892,V ugm-3
09/03/2021,19:00:00,38.78086,V ugm-3
09/03/2021,20:00:00,36.57016,V ugm-3
09/03/2021,21:00:00,26.04836,V ugm-3
09/03/2021,22:00:00,16.05986,V ugm-3
09/03/2021,23:00:00,10.47354,V ugm-3
09/03/2021,0:00:00,11.11889,V ugm-3
10/03/2021,01:00:00,8.53489,V ugm-3
10/03/2021,02:00:00,8.31952,V ugm-3
10/03/2021,03:00:00,6.34733,V ugm-3
10/03/2021,04:00:00,6.74772,V ugm-3
10/03/2021,05:00:00,9.11492,V ugm-3
10/03/2021,06:00:00,10.51622,V ugm-3
10/03/2021,07:00:00,15.39767,V ugm-3
10/03/2021,08:00:00,16.96283,V ugm-3
10/03/2021,09:00:00,15.24361,V ugm-3
10/03/2021,10:00:00,14.11712,V ugm-3
10/03/2021,11:00:00,11.04811,V ugm-3
10/03/2021,12:00:00,11.26488,V ugm-3
10/03/2021,13:00:00,9.75076,V ugm-3
10/03/2021,14:00:00,10.35096,V ugm-3
10/03/2021,15:00:00,10.99473,V ugm-3
10/03/2021,16:00:00,11.14786,V ugm-3
10/03/2021,17:00:00,10.30272,V ugm-3
10/03/2021,18:00:00,8.63407,V ugm-3
10/03/2021,19:00:00,7.88588,V ugm-3
10/03/2021,20:00:00,6.82024,V ugm-3
10/03/2021,21:00:00,5.96763,V ugm-3
10/03/2021,22:00:00,4.9994,V ugm-3
10/03/2021,23:00:00,4.57006,V ugm-3
10/03/2021,0:00:00,3.0077,V ugm-3
11/03/2021,01:00:00,2.22205,V ugm-3
11/03/2021,02:00:00,2.3659,V ugm-3
11/03/2021,03:00:00,1.12663,V ugm-3
11/03/2021,04:00:00,1.44648,V ugm-3
11/03/2021,05:00:00,2.19645,V ugm-3
11/03/2021,06:00:00,2.14489,V ugm-3
11/03/2021,07:00:00,4.08401,V ugm-3
11/03/2021,08:00:00,5.16336,V ugm-3
11/03/2021,09:00:00,5.96918,V ugm-3
11/03/2021,10:00:00,6.28284,V ugm-3
11/03/2021,11:00:00,4.98819,V ugm-3
11/03/2021,12:00:00,4.3991,V ugm-3
11/03/2021,13:00:00,5.31233,V ugm-3
11/03/2021,14:00:00,5.90619,V ugm-3
11/03/2021,15:00:00,5.41593,V ugm-3
11/03/2021,16:00:00,8.14896,V ugm-3
11/03/2021,17:00:00,10.70527,V ugm-3
11/03/2021,18:00:00,11.25662,V ugm-3
11/03/2021,19:00:00,9.96625,V ugm-3
11/03/2021,20:00:00,9.4292,V ugm-3
11/03/2021,21:00:00,9.96816,V ugm-3
11/03/2021,22:00:00,8.78473,V ugm-3
11/03/2021,23:00:00,7.27383,V ugm-3
11/03/2021,0:00:00,5.97918,V ugm-3
12/03/2021,01:00:00,5.32403,V ugm-3
12/03/2021,02:00:00,3.45047,V ugm-3
12/03/2021,03:00:00,1.12766,V ugm-3
12/03/2021,04:00:00,2.73784,V ugm-3
12/03/2021,05:00:00,4.57149,V ugm-3
12/03/2021,06:00:00,5.65871,V ugm-3
12/03/2021,07:00:00,10.18684,V ugm-3
12/03/2021,08:00:00,10.99169,V ugm-3
12/03/2021,09:00:00,10.22291,V ugm-3
12/03/2021,10:00:00,11.90268,V ugm-3
12/03/2021,11:00:00,8.17697,V ugm-3
12/03/2021,12:00:00,6.18507,V ugm-3
12/03/2021,13:00:00,6.29462,V ugm-3
12/03/2021,14:00:00,6.67488,V ugm-3
12/03/2021,15:00:00,6.72747,V ugm-3
12/03/2021,16:00:00,7.91937,V ugm-3
12/03/2021,17:00:00,7.32974,V ugm-3
12/03/2021,18:00:00,9.06112,V ugm-3
12/03/2021,19:00:00,12.89735,V ugm-3
12/03/2021,20:00:00,13.10964,V ugm-3
12/03/2021,21:00:00,7.49333,V ugm-3
12/03/2021,22:00:00,5.97861,V ugm-3
12/03/2021,23:00:00,5.4401,V ugm-3
12/03/2021,0:00:00,4.52182,V ugm-3
13/03/2021,01:00:00,2.37452,V ugm-3
13/03/2021,02:00:00,2.08376,V ugm-3
13/03/2021,03:00:00,0.7531,V ugm-3
13/03/2021,04:00:00,0.53552,V ugm-3
13/03/2021,05:00:00,0.75161,V ugm-3
13/03/2021,06:00:00,1.40286,V ugm-3
13/03/2021,07:00:00,3.12911,V ugm-3
13/03/2021,08:00:00,3.61098,V ugm-3
13/03/2021,09:00:00,4.03623,V ugm-3
13/03/2021,10:00:00,4.85288,V ugm-3
13/03/2021,11:00:00,4.4699,V ugm-3
13/03/2021,12:00:00,4.41575,V ugm-3
13/03/2021,13:00:00,4.19619,V ugm-3
13/03/2021,14:00:00,4.57868,V ugm-3
13/03/2021,15:00:00,5.3402,V ugm-3
13/03/2021,16:00:00,8.96702,V ugm-3
13/03/2021,17:00:00,11.2387,V ugm-3
13/03/2021,18:00:00,10.43492,V ugm-3
13/03/2021,19:00:00,9.67836,V ugm-3
13/03/2021,20:00:00,15.85105,V ugm-3
13/03/2021,21:00:00,16.394,V ugm-3
13/03/2021,22:00:00,12.43983,V ugm-3
13/03/2021,23:00:00,10.70862,V ugm-3
13/03/2021,0:00:00,8.38132,V ugm-3
14/03/2021,01:00:00,6.42598,V ugm-3
14/03/2021,02:00:00,4.25875,V ugm-3
14/03/2021,03:00:00,3.89777,V ugm-3
14/03/2021,04:00:00,3.46329,V ugm-3
14/03/2021,05:00:00,3.95,V ugm-3
14/03/2021,06:00:00,7.09587,V ugm-3
14/03/2021,07:00:00,8.82928,V ugm-3
14/03/2021,08:00:00,9.85141,V ugm-3
14/03/2021,09:00:00,9.5716,V ugm-3
14/03/2021,10:00:00,7.8397,V ugm-3
14/03/2021,11:00:00,5.39653,V ugm-3
14/03/2021,12:00:00,5.18105,V ugm-3
14/03/2021,13:00:00,5.50856,V ugm-3
14/03/2021,14:00:00,5.7798,V ugm-3
14/03/2021,15:00:00,6.59654,V ugm-3
14/03/2021,16:00:00,7.73877,V ugm-3
14/03/2021,17:00:00,9.58522,V ugm-3
14/03/2021,18:00:00,7.79706,V ugm-3
14/03/2021,19:00:00,7.14962,V ugm-3
14/03/2021,20:00:00,6.55138,V ugm-3
14/03/2021,21:00:00,8.34206,V ugm-3
14/03/2021,22:00:00,8.50934,V ugm-3
14/03/2021,23:00:00,7.80261,V ugm-3
14/03/2021,0:00:00,8.12961,V ugm-3
15/03/2021,01:00:00,7.5282,V ugm-3
15/03/2021,02:00:00,3.82971,V ugm-3
15/03/2021,03:00:00,4.39304,V ugm-3
15/03/2021,04:00:00,2.54825,V ugm-3
15/03/2021,05:00:00,4.55557,V ugm-3
15/03/2021,06:00:00,7.37813,V ugm-3
15/03/2021,07:00:00,13.51137,V ugm-3
15/03/2021,08:00:00,20.5521,V ugm-3
15/03/2021,09:00:00,19.29795,V ugm-3
15/03/2021,10:00:00,19.73056,V ugm-3
15/03/2021,11:00:00,13.7005,V ugm-3
15/03/2021,12:00:00,19.4461,V ugm-3
15/03/2021,13:00:00,21.28883,V ugm-3
15/03/2021,14:00:00,15.92162,V ugm-3
15/03/2021,15:00:00,20.95759,V ugm-3
15/03/2021,16:00:00,26.16073,V ugm-3
15/03/2021,17:00:00,25.4876,V ugm-3
15/03/2021,18:00:00,45.53167,V ugm-3
15/03/2021,19:00:00,67.08723,V ugm-3
15/03/2021,20:00:00,77.29356,V ugm-3
15/03/2021,21:00:00,78.31527,V ugm-3
15/03/2021,22:00:00,65.81702,V ugm-3
15/03/2021,23:00:00,51.72285,V ugm-3
15/03/2021,0:00:00,27.42374,V ugm-3
16/03/2021,01:00:00,28.22356,V ugm-3
16/03/2021,02:00:00,30.62009,V ugm-3
16/03/2021,03:00:00,25.46718,V ugm-3
16/03/2021,04:00:00,25.00226,V ugm-3
16/03/2021,05:00:00,23.32633,V ugm-3
16/03/2021,06:00:00,20.94464,V ugm-3
16/03/2021,07:00:00,35.50756,V ugm-3
16/03/2021,08:00:00,45.95738,V ugm-3
16/03/2021,09:00:00,39.04478,V ugm-3
16/03/2021,10:00:00,31.1348,V ugm-3
16/03/2021,11:00:00,20.24153,V ugm-3
16/03/2021,12:00:00,12.51423,V ugm-3
16/03/2021,13:00:00,16.27551,V ugm-3
16/03/2021,14:00:00,18.12212,V ugm-3
16/03/2021,15:00:00,19.19124,V ugm-3
16/03/2021,16:00:00,18.2373,V ugm-3
16/03/2021,17:00:00,21.77136,V ugm-3
16/03/2021,18:00:00,10.53306,V ugm-3
16/03/2021,19:00:00,7.76341,V ugm-3
16/03/2021,20:00:00,11.51997,V ugm-3
16/03/2021,21:00:00,17.18545,V ugm-3
16/03/2021,22:00:00,18.54044,V ugm-3
16/03/2021,23:00:00,16.53466,V ugm-3
16/03/2021,0:00:00,16.32,V ugm-3
17/03/2021,01:00:00,15.69534,V ugm-3
17/03/2021,02:00:00,10.38774,V ugm-3
17/03/2021,03:00:00,6.75699,V ugm-3
17/03/2021,04:00:00,6.5928,V ugm-3
17/03/2021,05:00:00,7.79187,V ugm-3
17/03/2021,06:00:00,13.01981,V ugm-3
17/03/2021,07:00:00,20.90693,V ugm-3
17/03/2021,08:00:00,26.37085,V ugm-3
17/03/2021,09:00:00,31.07585,V ugm-3
17/03/2021,10:00:00,25.00226,V ugm-3
17/03/2021,11:00:00,24.29788,V ugm-3
17/03/2021,12:00:00,20.93804,V ugm-3
17/03/2021,13:00:00,21.22092,V ugm-3
17/03/2021,14:00:00,22.88433,V ugm-3
17/03/2021,15:00:00,16.60765,V ugm-3
17/03/2021,16:00:00,15.4935,V ugm-3
17/03/2021,17:00:00,15.2282,V ugm-3
17/03/2021,18:00:00,15.18217,V ugm-3
17/03/2021,19:00:00,15.13614,V ugm-3
17/03/2021,20:00:00,21.02935,V ugm-3
17/03/2021,21:00:00,12.85828,V ugm-3
17/03/2021,22:00:00,12.03734,V ugm-3
17/03/2021,23:00:00,9.36749,V ugm-3
17/03/2021,0:00:00,7.84163,V ugm-3
18/03/2021,01:00:00,25.69531,V ugm-3
18/03/2021,02:00:00,18.27619,V ugm-3
18/03/2021,03:00:00,15.18224,V ugm-3
18/03/2021,04:00:00,8.35112,V ugm-3
18/03/2021,05:00:00,12.1222,V ugm-3
18/03/2021,06:00:00,20.57557,V ugm-3
18/03/2021,07:00:00,31.1858,V ugm-3
18/03/2021,08:00:00,31.1679,V ugm-3
18/03/2021,09:00:00,28.84589,V ugm-3
18/03/2021,10:00:00,20.09388,V ugm-3
18/03/2021,11:00:00,14.86234,V ugm-3
18/03/2021,12:00:00,17.70377,V ugm-3
18/03/2021,13:00:00,18.83468,V ugm-3
18/03/2021,14:00:00,27.74929,V ugm-3
18/03/2021,15:00:00,No data,V ugm-3
18/03/2021,16:00:00,30.00934,V ugm-3
18/03/2021,17:00:00,29.86436,V ugm-3
18/03/2021,18:00:00,34.41251,V ugm-3
18/03/2021,19:00:00,37.52559,V ugm-3
18/03/2021,20:00:00,35.91039,V ugm-3
18/03/2021,21:00:00,35.2578,V ugm-3
18/03/2021,22:00:00,28.81684,V ugm-3
18/03/2021,23:00:00,10.20445,V ugm-3
18/03/2021,0:00:00,2.8295,V ugm-3
19/03/2021,01:00:00,3.12971,V ugm-3
19/03/2021,02:00:00,3.0545,V ugm-3
19/03/2021,03:00:00,10.72034,V ugm-3
19/03/2021,04:00:00,6.72545,V ugm-3
19/03/2021,05:00:00,2.12551,V ugm-3
19/03/2021,06:00:00,11.20265,V ugm-3
19/03/2021,07:00:00,20.42586,V ugm-3
19/03/2021,08:00:00,17.24457,V ugm-3
19/03/2021,09:00:00,14.00852,V ugm-3
19/03/2021,10:00:00,8.10935,V ugm-3
19/03/2021,11:00:00,7.4534,V ugm-3
19/03/2021,12:00:00,6.25818,V ugm-3
19/03/2021,13:00:00,7.50871,V ugm-3
19/03/2021,14:00:00,8.33058,V ugm-3
19/03/2021,15:00:00,9.85654,V ugm-3
19/03/2021,16:00:00,11.12583,V ugm-3
19/03/2021,17:00:00,9.61201,V ugm-3
19/03/2021,18:00:00,11.26127,V ugm-3
19/03/2021,19:00:00,20.29304,V ugm-3
19/03/2021,20:00:00,43.83039,V ugm-3
19/03/2021,21:00:00,74.13513,V ugm-3
19/03/2021,22:00:00,68.01379,V ugm-3
19/03/2021,23:00:00,66.19874,V ugm-3
19/03/2021,0:00:00,65.71092,V ugm-3
20/03/2021,01:00:00,53.31084,V ugm-3
20/03/2021,02:00:00,46.2849,V ugm-3
20/03/2021,03:00:00,32.22901,V ugm-3
20/03/2021,04:00:00,17.04678,V ugm-3
20/03/2021,05:00:00,8.65716,V ugm-3
20/03/2021,06:00:00,10.63254,V ugm-3
20/03/2021,07:00:00,26.61574,V ugm-3
20/03/2021,08:00:00,23.09765,V ugm-3
20/03/2021,09:00:00,22.3364,V ugm-3
20/03/2021,10:00:00,18.53618,V ugm-3
20/03/2021,11:00:00,17.1116,V ugm-3
20/03/2021,12:00:00,18.04303,V ugm-3
20/03/2021,13:00:00,13.28009,V ugm-3
20/03/2021,14:00:00,14.98456,V ugm-3
20/03/2021,15:00:00,15.14632,V ugm-3
20/03/2021,16:00:00,19.37193,V ugm-3
20/03/2021,17:00:00,22.61405,V ugm-3
20/03/2021,18:00:00,26.46744,V ugm-3
20/03/2021,19:00:00,47.4257,V ugm-3
20/03/2021,20:00:00,49.29698,V ugm-3
20/03/2021,21:00:00,56.28645,V ugm-3
20/03/2021,22:00:00,45.52986,V ugm-3
20/03/2021,23:00:00,34.36391,V ugm-3
20/03/2021,0:00:00,12.65324,V ugm-3
21/03/2021,01:00:00,7.60632,V ugm-3
21/03/2021,02:00:00,8.19253,V ugm-3
21/03/2021,03:00:00,6.47357,V ugm-3
21/03/2021,04:00:00,7.51833,V ugm-3
21/03/2021,05:00:00,6.91437,V ugm-3
21/03/2021,06:00:00,9.93304,V ugm-3
21/03/2021,07:00:00,12.17945,V ugm-3
21/03/2021,08:00:00,10.63322,V ugm-3
21/03/2021,09:00:00,6.73067,V ugm-3
21/03/2021,10:00:00,6.5658,V ugm-3
21/03/2021,11:00:00,3.93012,V ugm-3
21/03/2021,12:00:00,5.1873,V ugm-3
21/03/2021,13:00:00,4.20092,V ugm-3
21/03/2021,14:00:00,4.86611,V ugm-3
21/03/2021,15:00:00,4.32053,V ugm-3
21/03/2021,16:00:00,4.98002,V ugm-3
21/03/2021,17:00:00,6.90068,V ugm-3
21/03/2021,18:00:00,7.50692,V ugm-3
21/03/2021,19:00:00,13.10688,V ugm-3
21/03/2021,20:00:00,43.58488,V ugm-3
21/03/2021,21:00:00,67.93483,V ugm-3
21/03/2021,22:00:00,63.23471,V ugm-3
21/03/2021,23:00:00,64.99715,V ugm-3
21/03/2021,0:00:00,57.31282,V ugm-3
22/03/2021,01:00:00,51.38811,V ugm-3
22/03/2021,02:00:00,45.07402,V ugm-3
22/03/2021,03:00:00,36.73755,V ugm-3
22/03/2021,04:00:00,27.84296,V ugm-3
22/03/2021,05:00:00,26.46533,V ugm-3
22/03/2021,06:00:00,38.25484,V ugm-3
22/03/2021,07:00:00,48.69735,V ugm-3
22/03/2021,08:00:00,39.47878,V ugm-3
22/03/2021,09:00:00,29.52419,V ugm-3
22/03/2021,10:00:00,31.83488,V ugm-3
22/03/2021,11:00:00,30.50477,V ugm-3
22/03/2021,12:00:00,23.46076,V ugm-3
22/03/2021,13:00:00,14.4074,V ugm-3
22/03/2021,14:00:00,11.94251,V ugm-3
22/03/2021,15:00:00,14.56736,V ugm-3
22/03/2021,16:00:00,18.42322,V ugm-3
22/03/2021,17:00:00,21.74647,V ugm-3
22/03/2021,18:00:00,31.60142,V ugm-3
22/03/2021,19:00:00,55.34334,V ugm-3
22/03/2021,20:00:00,56.47004,V ugm-3
22/03/2021,21:00:00,68.80199,V ugm-3
22/03/2021,22:00:00,63.35058,V ugm-3
22/03/2021,23:00:00,60.51764,V ugm-3
22/03/2021,0:00:00,52.56485,V ugm-3
23/03/2021,01:00:00,51.53234,V ugm-3
23/03/2021,02:00:00,49.70827,V ugm-3
23/03/2021,03:00:00,42.42313,V ugm-3
23/03/2021,04:00:00,38.08954,V ugm-3
23/03/2021,05:00:00,40.66498,V ugm-3
23/03/2021,06:00:00,37.8023,V ugm-3
23/03/2021,07:00:00,38.60529,V ugm-3
23/03/2021,08:00:00,42.23949,V ugm-3
23/03/2021,09:00:00,38.80555,V ugm-3
23/03/2021,10:00:00,23.30483,V ugm-3
23/03/2021,11:00:00,11.98308,V ugm-3
23/03/2021,12:00:00,10.05719,V ugm-3
23/03/2021,13:00:00,9.11947,V ugm-3
23/03/2021,14:00:00,7.89651,V ugm-3
23/03/2021,15:00:00,10.21913,V ugm-3
23/03/2021,16:00:00,10.21972,V ugm-3
23/03/2021,17:00:00,12.14797,V ugm-3
23/03/2021,18:00:00,17.00679,V ugm-3
23/03/2021,19:00:00,20.21551,V ugm-3
23/03/2021,20:00:00,19.77187,V ugm-3
23/03/2021,21:00:00,16.25694,V ugm-3
23/03/2021,22:00:00,16.53569,V ugm-3
23/03/2021,23:00:00,17.19938,V ugm-3
23/03/2021,0:00:00,23.10034,V ugm-3
24/03/2021,01:00:00,21.50161,V ugm-3
24/03/2021,02:00:00,19.95668,V ugm-3
24/03/2021,03:00:00,12.31196,V ugm-3
24/03/2021,04:00:00,19.43831,V ugm-3
24/03/2021,05:00:00,31.1352,V ugm-3
24/03/2021,06:00:00,46.06772,V ugm-3
24/03/2021,07:00:00,54.3597,V ugm-3
24/03/2021,08:00:00,50.41577,V ugm-3
24/03/2021,09:00:00,29.53176,V ugm-3
24/03/2021,10:00:00,13.54285,V ugm-3
24/03/2021,11:00:00,10.56891,V ugm-3
24/03/2021,12:00:00,8.30558,V ugm-3
24/03/2021,13:00:00,9.31286,V ugm-3
24/03/2021,14:00:00,11.7318,V ugm-3
24/03/2021,15:00:00,15.31362,V ugm-3
24/03/2021,16:00:00,18.68877,V ugm-3
24/03/2021,17:00:00,19.01914,V ugm-3
24/03/2021,18:00:00,17.32819,V ugm-3
24/03/2021,19:00:00,21.52627,V ugm-3
24/03/2021,20:00:00,32.78125,V ugm-3
24/03/2021,21:00:00,41.03755,V ugm-3
24/03/2021,22:00:00,21.46921,V ugm-3
24/03/2021,23:00:00,8.55118,V ugm-3
24/03/2021,0:00:00,7.55886,V ugm-3
25/03/2021,01:00:00,13.71947,V ugm-3
25/03/2021,02:00:00,11.28594,V ugm-3
